population,point_id
2120.0,3971
1130.0,5998
776.0,2120
306.0,611
3843.0,5655
2402.0,1923
26045.0,3697
7093.0,2143
18880.0,4261
25659.0,1638
999.0,5820
864.0,3821
2596.0,5699
4096.0,5476
597.0,1054
1110.0,5978
5049.0,4864
2203.0,4843
184.0,4133
7327.0,2991
3933.0,105
931.0,2982
2920.0,3740
265.0,5702
203.0,2821
6543.0,3003
1878.0,6067
12190.0,4499
9673.0,909
1099.0,790
185.0,4375
11569.0,1024
1853.0,3215
740.0,1965
235.0,2839
235.0,3063
3408.0,4328
634.0,510
43958.0,3573
1889.0,4492
1765.0,4698
308.0,2825
2544.0,4926
41465.0,5022
16843.0,5604
4180.0,4878
19321.0,982
299.0,2488
15309.0,1401
1218.0,4361
2314.0,1259
4279.0,2993
3687.0,4742
4197.0,4012
2529.0,4673
945.0,5474
5084.0,5123
250.0,2178
2449.0,3547
16348.0,1371
6835.0,3728
127368.0,5299
17117.0,920
905.0,5875
25632.0,5748
9328.0,4072
776.0,522
658.0,5197
9084.0,2879
1759.0,3
377.0,4633
25788.0,4115
210.0,2478
4129.0,201
1302.0,3083
22860.0,3635
15907.0,5462
295.0,5443
5971.0,14
3925.0,4149
2001.0,3945
11869.0,3802
4422.0,476
959.0,1649
1350.0,5909
560.0,2525
3654.0,2472
4891.0,3766
2864.0,1693
27338.0,3896
319.0,4549
306.0,1059
121.0,1431
5615.0,2653
92752.0,6040
32337.0,2530
20293.0,4412
1244.0,1318
944.0,859
102251.0,2887
1667.0,3694
1355.0,659
1097.0,3264
1332.0,210
43266.0,5294
1007.0,5074
8285.0,5824
198.0,4109
11316.0,2033
9137.0,5757
514.0,584
463.0,1127
11560.0,1694
25206.0,1329
15264.0,3166
2961.0,3831
3238.0,5914
4409.0,1316
724.0,6142
930.0,4454
689.0,4835
213.0,3039
3089.0,2529
657.0,173
1145.0,3786
2132.0,3512
321.0,1168
47011.0,3494
15697.0,2134
28373.0,3659
8904.0,2097
191.0,878
485.0,792
1001.0,4357
22884.0,784
1316.0,867
302.0,2381
9192.0,6015
2976.0,4501
22038.0,5226
8856.0,3750
3225.0,3352
385.0,3177
1732.0,2123
109443.0,2681
907.0,4536
5402.0,1682
276.0,2268
18663.0,2760
1608.0,1034
474.0,3169
4071.0,3167
406.0,943
513.0,4285
255.0,150
1058.0,6061
1144.0,1294
874.0,5841
2769.0,4958
58593.0,4239
5105.0,3986
13212.0,2508
1673.0,4446
1734.0,3405
4145.0,5353
856.0,4263
352.0,5020
2453.0,4918
3047.0,2906
15877.0,3811
3920.0,5708
36972.0,5365
1238.0,5913
21941.0,4403
6297.0,908
250.0,2477
23406.0,3648
641.0,1667
3661.0,240
2581.0,4210
2209.0,3345
331.0,4907
1016.0,4365
4081.0,5517
14228.0,4000
1118.0,4882
3871.0,5601
7699.0,3719
2307.0,217
19390.0,3762
1869.0,538
10454.0,5864
60591.0,2460
436.0,612
1356.0,3448
289.0,5010
34444.0,2795
1548.0,1709
4254.0,3328
2153.0,6139
346.0,2502
935.0,4305
1431.0,2209
664.0,4346
6956.0,4237
4789.0,5893
3030.0,4935
1637.0,5495
3894.0,3404
132552.0,5039
9900.0,2847
366.0,1350
6846.0,5511
1165.0,3081
448.0,5686
889.0,276
61254.0,3535
1577.0,4029
61529.0,3647
246.0,2737
961.0,1083
855.0,3519
289.0,2285
493.0,3612
1510.0,4191
8218.0,4313
1983.0,3239
743.0,3204
208501.0,5234
29272.0,4495
3800.0,5747
6935.0,4507
90051.0,3140
953.0,437
485.0,2813
6022.0,5229
31380.0,6100
3774.0,1283
339.0,5681
1731.0,2310
2962.0,5894
187.0,2592
40561.0,2254
2744.0,847
140344.0,5168
858.0,1314
2799.0,2397
24765.0,3358
1191.0,3949
24220.0,25
1074.0,3704
3504.0,5067
571.0,3319
11064.0,2328
2758.0,3989
16379.0,3808
690.0,5816
214.0,1662
17400.0,4593
29299.0,6053
1716.0,136
1005.0,5700
732.0,2642
1611.0,196
602.0,4909
27882.0,2796
10367.0,1741
8978.0,2540
615.0,2261
3700.0,5249
4012.0,5164
3520.0,3482
7285.0,1171
13369.0,3381
596.0,414
2992.0,1146
4876.0,449
739.0,667
2038.0,4922
18861.0,1108
309.0,899
667.0,1600
743.0,1665
8225.0,4519
243.0,5773
5589.0,4580
1190.0,149
603.0,307
663.0,5670
12318.0,1289
298.0,706
430.0,2579
1103.0,2219
206.0,2503
1406.0,3685
6268.0,5134
776.0,2444
580.0,4129
1703.0,4081
3173.0,1897
1131.0,5948
1901.0,3128
2404.0,1100
2528.0,3301
21752.0,3604
4570.0,4905
51508.0,3835
364.0,2838
1745.0,5130
2703.0,5069
14441.0,3445
546.0,489
799.0,131
568.0,3086
2948.0,5939
411.0,4634
1346.0,2293
159.0,1757
1405.0,1320
9334.0,357
347.0,241
68219.0,2556
1965.0,1021
2380.0,3229
370.0,4048
2121.0,5937
1638.0,861
3072.0,5691
361.0,5327
6389.0,4258
2583.0,2746
44247.0,4830
17861.0,1079
694.0,2741
432.0,109
6682.0,1740
1813.0,6020
465.0,524
1666.0,5538
1743.0,1129
1237.0,5118
12114.0,2654
179.0,644
31711.0,3115
1406.0,2421
3079.0,5801
1543.0,5946
7334.0,5661
19952.0,6024
845.0,4609
11554.0,5846
2446.0,4709
5479.0,5798
671.0,2768
5333.0,5643
1441.0,617
701.0,4292
297.0,1569
611.0,1416
2160.0,5215
18524.0,4494
51243.0,3700
6671.0,4811
191.0,2942
1156.0,5527
24068.0,3966
5002.0,1488
526.0,1280
779.0,4265
2845.0,4368
10439.0,3191
971.0,198
391.0,5674
830.0,413
2231.0,4461
4487.0,2646
310.0,1915
1395.0,3606
1202.0,588
1732.0,4618
2821.0,1026
2634.0,3408
1773.0,5879
1293.0,5992
581.0,480
1658.0,4946
1998.0,4310
459.0,2169
9191.0,5554
1329.0,3804
26704.0,5721
732.0,1164
228.0,419
7375.0,314
1154.0,4617
11210.0,2894
3561.0,2650
741.0,1902
610.0,1345
993.0,5064
21399.0,4406
3354.0,595
595.0,4928
18764.0,47
318.0,2165
1254.0,6136
780.0,5862
1676.0,1717
212.0,2061
44810.0,1458
460.0,3775
144.0,4547
1367.0,2329
1732.0,1252
1017.0,3598
3593.0,4809
1231.0,4692
1893.0,125
153959.0,2458
70756.0,3027
2917.0,5718
615.0,153
2753.0,2004
1497.0,2438
30041.0,3724
171.0,3048
1297.0,2028
8827.0,729
351507.0,5172
8046.0,1045
984.0,468
989.0,575
1368.0,3733
13039.0,4324
18022.0,3026
1084.0,4686
15836.0,1180
1036.0,189
2470.0,6028
2967.0,1346
873.0,1306
234.0,2936
4945.0,5360
3834.0,1453
12601.0,2360
478.0,952
972.0,1118
8874.0,4112
53078.0,4488
283.0,2605
600.0,3825
10452.0,723
7499.0,2978
8649.0,2979
1907.0,2823
5711.0,1372
3871.0,5019
31808.0,2668
2111.0,5384
9158.0,2323
3291.0,5191
2439.0,4163
727.0,3068
1188.0,2023
5604.0,2044
195.0,2958
178.0,2843
557.0,303
23810.0,5566
1547.0,3605
2489.0,5790
586.0,1611
1130.0,3683
293.0,1131
3026.0,4330
2422.0,3203
10287.0,5659
4085.0,1729
3089.0,5062
1456.0,401
597.0,5127
746.0,281
1273.0,301
15238.0,2521
1295.0,1274
1852.0,5259
905.0,5780
20653.0,5414
322.0,822
3001.0,1553
2764.0,5335
888.0,5724
1542.0,1486
1674.0,4173
1562.0,718
1150.0,3633
1303.0,5768
9161.0,4829
415.0,694
6480.0,863
1261.0,2361
17237.0,5664
1214.0,6103
315.0,1136
560.0,3479
1007.0,1029
445.0,1776
6219.0,1575
108.0,2952
79786.0,5415
658.0,221
5922.0,2124
649.0,6125
20022.0,3847
771.0,643
38499.0,3840
2016.0,3432
1149.0,4981
429.0,1051
2650.0,3521
2063.0,5451
602.0,3065
222.0,4128
4624.0,1885
519.0,3862
1404.0,2326
3587.0,5899
5335.0,5649
33556.0,1832
16032.0,1022
2254.0,2191
428.0,1122
725.0,1102
2836.0,358
617.0,701
2021.0,3906
25969.0,4801
9363.0,4764
1150.0,3530
28667.0,1181
441.0,3033
18748.0,4960
967.0,289
895.0,2407
99584.0,4893
1752.0,1819
260.0,892
750.0,232
12786.0,3545
2468.0,4525
27509.0,739
150.0,113
1401.0,2103
7760.0,1633
613.0,3777
17221.0,4675
49267.0,1934
18039.0,3653
4488.0,3673
815.0,652
211.0,535
3167.0,5577
1013.0,565
4897.0,300
792.0,1952
204.0,2274
856.0,3427
7672.0,3443
995.0,2122
3386.0,1629
7869.0,4903
2728.0,5486
85583.0,4016
10178.0,3915
924.0,4350
372.0,2802
1760.0,202
279.0,2174
4331.0,865
678.0,266
2037.0,2102
1296.0,3619
983.0,2408
163.0,305
3875.0,80
1058.0,4636
1355.0,1721
5646.0,1595
9662.0,683
20898.0,2034
1703.0,5026
6337.0,4345
49082.0,5043
228.0,876
1970.0,6143
2120.0,4075
44449.0,3754
2628.0,5418
5425.0,1415
11768.0,2344
824.0,175
449.0,1418
22726.0,3252
1745.0,6135
1147.0,4117
4417.0,5660
596.0,362
8429.0,4113
14647.0,4663
25802.0,4799
291.0,5337
5532.0,5253
635.0,3407
225.0,1271
40998.0,2354
6282.0,4677
3636.0,3225
353.0,514
662.0,1267
1041.0,5153
1556.0,5866
50149.0,1995
14060.0,3929
1618.0,3316
470.0,1244
629.0,1426
2912.0,3008
20399.0,5157
799.0,5269
596.0,3253
5448.0,4318
14260.0,4538
322.0,2810
646.0,1130
378.0,4296
332.0,670
800.0,2876
28766.0,560
2314.0,2299
10868.0,5203
210.0,5633
2974.0,4974
477.0,1868
3207.0,3075
365.0,940
5550.0,6144
1262.0,1761
5995.0,4369
1585.0,5666
8964.0,4235
719.0,5874
43097.0,4341
403.0,553
516.0,4846
721.0,1190
351.0,1339
987.0,4863
4870.0,2865
933.0,4041
19067.0,4451
1850.0,5678
2257.0,2177
2175.0,5275
3027.0,5539
703.0,5202
565.0,4911
794.0,5586
42428.0,4023
1610.0,3456
3026.0,5473
5055.0,6007
259.0,710
3123.0,5221
347.0,2929
31673.0,2645
887.0,3172
14667.0,3219
6310.0,5784
1145.0,3818
2688.0,4620
4450.0,2867
187.0,187
616.0,1623
17873.0,2303
1307.0,5858
29890.0,2665
419.0,3329
1189.0,5135
5510.0,5569
2072.0,126
552.0,511
10413.0,4229
9485.0,2845
15338.0,2559
27965.0,2734
981.0,2085
1198.0,378
427.0,2282
1172.0,5053
2757.0,1880
5814.0,3164
1065.0,5671
31252.0,1176
757.0,1423
1870.0,5843
1082.0,4260
894.0,5182
1148.0,1032
1871.0,2492
1070.0,4482
1733.0,5282
26778.0,5794
264.0,2482
705.0,1440
62045.0,1635
544.0,2161
691.0,477
1474.0,4231
3480.0,2252
2861.0,3798
7329.0,5602
1754.0,3787
172.0,2603
55042.0,3790
1636.0,4025
11368.0,2548
1446.0,4727
3740.0,1441
2872.0,1163
34335.0,2545
2667.0,5464
3329.0,5872
1789.0,1098
16724.0,3965
35339.0,5175
1397.0,4243
741.0,2018
2671.0,5242
1909.0,3324
628.0,6036
49240.0,4696
13573.0,4336
7384.0,4670
71813.0,5231
1181.0,134
5231.0,3372
2041.0,3210
990.0,1648
20351.0,2204
219.0,4044
3700.0,4804
10547.0,5888
1263.0,5736
23518.0,4510
16423.0,3891
3273.0,5457
457.0,4687
1270.0,4269
4665.0,1535
3179.0,1688
104213.0,3250
391.0,2065
13041.0,1683
1862.0,4791
1871.0,1634
3227.0,3624
33644.0,5160
603.0,74
5352.0,3923
21712.0,3789
2462.0,6
235.0,509
17552.0,2139
124.0,2809
1695.0,4122
710.0,41
1482.0,2841
33465.0,2794
43149.0,3464
97206.0,3549
2514.0,713
1171.0,516
1885.0,3631
40913.0,2893
1286.0,5813
404.0,580
3019.0,5505
1498.0,720
328.0,769
292.0,564
7355.0,4021
296.0,247
1246.0,3695
760.0,5572
16895.0,311
258582.0,5105
3142.0,5285
50323.0,2434
19498.0,4578
373.0,4770
220.0,1155
2661.0,3621
1034.0,663
514.0,6081
6409.0,1992
763.0,4535
760.0,208
615.0,1618
2486.0,322
1122.0,2320
1413.0,4005
1503.0,4627
681.0,2513
2463.0,1493
4620.0,4151
10656.0,2634
3040.0,4373
5260.0,5085
4109.0,4164
45064.0,1544
6574.0,3451
2158.0,3904
17955.0,3378
942.0,3770
368.0,3315
6989.0,4850
1726.0,528
5268.0,1039
1141.0,2014
422.0,1474
315.0,2726
740.0,5886
3297.0,5929
254.0,544
4441.0,4459
654.0,2606
492.0,1113
2290.0,5339
471.0,2629
11030.0,4477
66165.0,2849
1969.0,3298
569.0,5342
33598.0,3761
1764.0,3982
495.0,1012
8833.0,3932
9107.0,4952
2226.0,6147
735.0,237
311.0,1846
67386.0,3636
3033.0,2617
1060.0,5494
801.0,3473
674.0,2015
971.0,3127
848.0,360
697.0,3972
613.0,2904
6852.0,780
532.0,2874
1047.0,906
12548.0,5082
2253.0,3976
20513.0,3214
320.0,945
1602.0,5199
2805.0,5442
8513.0,1731
839.0,4873
1710.0,1909
831.0,3864
15012.0,5714
3042.0,4267
3727.0,75
5013.0,1752
4464.0,3651
817.0,561
319.0,1272
16281.0,1179
11787.0,1044
1436.0,6055
5865.0,2346
749.0,5277
800.0,5059
348.0,2781
14807.0,1861
389.0,220
5001.0,3822
10784.0,3778
5783.0,2431
306.0,1010
630.0,5389
493.0,2071
44294.0,2430
3736.0,5496
14998.0,1650
130.0,1857
651.0,4706
4405.0,2043
4039.0,1257
1079.0,4383
5994.0,5509
7481.0,176
4122.0,3506
2735.0,3709
113530.0,3000
861.0,2425
22748.0,6027
1092.0,598
4877.0,3016
2304.0,5935
683.0,4276
602.0,472
2413.0,4608
8588.0,3197
632.0,2960
1602.0,5324
3728.0,3518
291.0,3279
975.0,1284
255.0,5584
1455.0,4615
581.0,911
10621.0,916
42293.0,3667
396.0,161
5651.0,3331
2072.0,3800
4086.0,4486
850.0,3543
2095.0,5286
41116.0,4734
2948.0,1689
3126.0,1245
1610.0,2965
345.0,4522
1504.0,1145
984.0,491
3074.0,907
622.0,1159
912.0,5716
12604.0,5709
930.0,306
192.0,2494
390.0,345
64407.0,5651
74647.0,4941
229.0,1421
26873.0,2041
7630.0,3419
39094.0,1939
410.0,4856
710.0,1173
4710.0,917
1653.0,1827
1325.0,6092
1195.0,3406
7150.0,4067
938.0,1785
17559.0,2137
1787.0,4694
1729.0,4773
3689.0,1088
196.0,772
55316.0,2352
1022.0,212
382.0,1918
20205.0,962
3647.0,1534
4752.0,740
389.0,1379
1641.0,5351
730.0,1671
7679.0,4503
15931.0,3845
811.0,3571
963.0,1185
241.0,2933
600.0,4287
1460.0,106
595.0,285
4594.0,5712
5989.0,866
2450.0,4200
7602.0,5489
643.0,497
1913.0,5788
1333.0,1351
11382.0,5652
293.0,452
269.0,1468
245.0,577
34531.0,4102
5058.0,3552
665.0,550
1035.0,2743
334.0,4712
3200.0,2447
4272.0,6107
6455.0,1838
2232.0,5403
79730.0,2658
1597.0,5618
1009.0,6086
7823.0,3500
1004.0,384
812.0,6064
4584.0,3516
245.0,700
812.0,3953
9162.0,3383
5909.0,5895
1150.0,3644
1943.0,4605
10931.0,620
274.0,214
53310.0,1541
3787.0,2872
10382.0,397
41918.0,5372
3308.0,2136
24042.0,4743
650.0,1114
626.0,486
1987.0,2881
2179.0,5304
435.0,3154
14716.0,2733
7342.0,1462
209.0,1069
1662.0,4376
471.0,2702
455.0,1250
1561.0,4185
936.0,4757
920.0,5817
1409.0,2147
692.0,5336
1498.0,292
2211.0,3484
84659.0,2659
1218.0,4079
417.0,1383
7132.0,4881
1933.0,5769
739.0,1273
996.0,2221
4319.0,3854
633.0,5826
12076.0,1933
1406.0,1802
18959.0,5469
45549.0,5515
6072.0,3876
1214.0,1496
1027.0,27
62952.0,4037
4707.0,4171
716.0,4628
389.0,942
19019.0,6047
139211.0,4890
543.0,4857
7460.0,4100
305.0,5272
7515.0,2022
426.0,2116
14089.0,1093
4203.0,5481
1424.0,2662
28568.0,3433
7694.0,5487
994.0,5731
64797.0,4139
4116.0,335
488.0,1597
1134.0,5804
3699.0,6059
23100.0,5083
10307.0,2518
426.0,1073
1096.0,805
1231.0,5966
1420.0,1777
905.0,5867
256.0,815
4762.0,11
3683.0,4087
2631.0,5089
1820.0,1573
4473.0,3723
829.0,1210
807.0,3303
274.0,1961
31523.0,1718
32070.0,3561
593.0,5688
1031.0,2866
147.0,465
22646.0,2455
989.0,5188
4226.0,4984
448.0,2977
611.0,5011
819.0,512
26616.0,2420
24373.0,3650
3717.0,5315
679.0,1912
300.0,1085
670.0,57
1117.0,2766
597.0,1243
7795.0,4666
10661.0,1592
2364.0,1744
22159.0,5098
3331.0,5541
4681.0,5949
1815.0,5399
3345.0,3632
571.0,1964
1949.0,3946
3666.0,4227
44435.0,3919
155970.0,4968
402.0,1207
3236.0,5072
2261.0,3439
3736.0,424
15604.0,2517
264.0,408
26598.0,3938
157.0,4631
2169.0,5673
195.0,3259
480.0,2468
1493.0,1809
128.0,1225
7627.0,3446
2151.0,2751
880.0,64
3981.0,3588
18349.0,3656
686.0,2782
400.0,1200
1914.0,1725
1392.0,1298
3752.0,5546
348.0,4714
2448.0,4683
777.0,4782
1079.0,6091
17188.0,2516
86688.0,1841
1935.0,5581
440.0,1598
1243.0,4470
19728.0,4226
44626.0,843
315.0,2154
813.0,346
304.0,1509
17217.0,3988
2479.0,3905
1159.0,3861
8194.0,3089
96566.0,4095
1468.0,2643
909.0,4766
18615.0,4006
8973.0,5163
232.0,1194
43483.0,5313
862.0,3267
39954.0,5543
1564.0,1878
21170.0,1690
573.0,5590
15291.0,5767
398.0,687
5034.0,5667
2104.0,5717
1050.0,3231
4769.0,1407
1608.0,2325
11944.0,5302
1663.0,6034
4261.0,3890
1227.0,5878
19699.0,1853
9841.0,5100
4806.0,2199
1742.0,4091
4926.0,5738
39507.0,3837
2210.0,5749
916.0,5785
327.0,2481
302.0,4555
1282.0,4600
406.0,5641
18147.0,5532
1814.0,4408
195.0,3023
8639.0,3687
1702.0,1082
1733.0,5837
13633.0,4733
11416.0,3224
2663.0,5054
1160.0,2416
275.0,5338
1076.0,2234
15555.0,3511
1917.0,642
158.0,1967
9169.0,5523
1079.0,3725
5098.0,1359
416.0,770
1610.0,5823
2953.0,1828
345.0,293
5833.0,3018
3181.0,3983
63510.0,2037
1966.0,5524
7500.0,4957
3307.0,4119
706.0,5192
415.0,5535
1247.0,3403
368.0,152
16179.0,3832
43807.0,3794
137659.0,3110
21028.0,475
1497.0,536
1253.0,4436
1245.0,462
4884.0,789
10470.0,3921
2897.0,3980
616.0,4785
1166.0,661
5376.0,1321
1643.0,5623
2274.0,4441
882.0,2066
310.0,1417
42249.0,5606
18586.0,5097
20651.0,979
747.0,1766
3487.0,1357
330.0,5017
1378.0,4252
7002.0,5592
1058.0,4211
109266.0,2459
3638.0,6052
3445.0,2104
33002.0,3784
1094.0,6062
622.0,1613
5377.0,4704
243.0,2279
274.0,937
7770.0,1996
7621.0,6090
8964.0,3738
2497.0,1779
2524.0,5439
1311.0,1799
734.0,3429
15531.0,2246
1203.0,215
4382.0,4314
4400.0,1457
3371.0,2511
947.0,317
476.0,5081
250.0,635
426.0,1477
2865.0,1621
17059.0,37
2988.0,3477
13158.0,5616
407.0,3866
41096.0,4405
606.0,3582
2073.0,3418
1505.0,3713
13782.0,3017
22095.0,2759
4706.0,2238
348.0,3261
2355.0,326
5259.0,2883
989.0,1202
660.0,4759
30831.0,1220
1140.0,5744
2956.0,1343
156791.0,4966
542.0,172
2411.0,4254
958.0,2087
935.0,170
41160.0,2466
2490.0,55
3053.0,5636
8553.0,374
4916.0,5382
33392.0,1940
6415.0,6066
21480.0,38
557.0,128
1706.0,5379
361.0,4215
14511.0,2411
504.0,2504
6509.0,1990
6146.0,5244
10198.0,4803
438.0,1663
2699.0,5615
1509.0,5985
3400.0,6077
3253.0,3944
1123.0,2336
341.0,1824
2387.0,1781
4363.0,725
293.0,5195
3505.0,3623
688.0,129
14669.0,3880
35600.0,1106
1721.0,2064
2155.0,4621
24026.0,2356
581.0,5815
245.0,930
107945.0,5090
4852.0,903
869.0,855
713.0,1138
3710.0,4537
14483.0,3263
1321.0,1825
1537.0,1925
50058.0,2144
1225.0,4273
693.0,2973
18474.0,1368
1004.0,3343
964.0,2008
13587.0,4812
2019.0,622
15850.0,2670
1915.0,4099
29522.0,5239
141.0,1971
7629.0,1590
1935.0,48
13296.0,2576
3292.0,204
2527.0,4938
10396.0,5818
322.0,4458
700.0,2854
686.0,356
18137.0,3163
108667.0,5296
6437.0,5932
561.0,1603
5654.0,3554
310.0,623
1759.0,4798
1912.0,4317
41840.0,2036
2408.0,5693
585.0,5638
552.0,3513
1648.0,4498
354.0,5274
236886.0,5106
14671.0,4120
4383.0,2934
535.0,3313
982.0,2803
11429.0,5066
28263.0,4065
1334.0,2496
2071.0,2348
1310.0,4418
971.0,5967
603.0,2690
1058.0,1765
1039.0,5431
939.0,117
15410.0,3939
5822.0,4107
8466.0,3268
32643.0,3662
21940.0,5559
357.0,363
4894.0,3833
297.0,632
40197.0,5101
1191.0,286
744.0,2745
156.0,676
6050.0,1376
5620.0,2314
3130.0,3893
2291.0,3053
30389.0,3756
973.0,3129
812.0,1844
565.0,1907
22766.0,3488
37747.0,5594
477.0,3306
48065.0,2538
10734.0,6048
13703.0,2916
19196.0,5434
6109.0,2512
40149.0,3332
180.0,3181
2672.0,4197
1504.0,5765
25643.0,3873
167.0,520
449.0,4546
742.0,3863
1592.0,5578
760.0,4144
8094.0,5465
1806.0,1072
1127.0,5206
8905.0,1362
272.0,4553
3886.0,1550
